img_path,true_class,top_n预测正确,top-1-predicted-class,top-1-probs,top-2-predicted-class,top-2-probs,top-3-predicted-class,top-3-probs,class_云南省_prob,class_广西省_prob,class_未知_prob,class_浙江省_prob,class_贵州省_prob,class_陕西省_prob
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2920.png,陕西省,1,贵州省,0.50652,陕西省,0.33044,广西省,0.1622,0.00082,0.1622,0.0,2e-05,0.50652,0.33044
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2931.png,陕西省,1,陕西省,0.85011,云南省,0.14881,贵州省,0.00108,0.14881,0.0,0.0,0.0,0.00108,0.85011
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2932.png,陕西省,1,陕西省,0.98964,贵州省,0.00444,浙江省,0.00393,0.00142,0.0,0.00057,0.00393,0.00444,0.98964
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2936.png,陕西省,1,陕西省,0.99986,云南省,9e-05,贵州省,5e-05,9e-05,0.0,1e-05,0.0,5e-05,0.99986
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2938.png,陕西省,1,陕西省,0.99994,广西省,5e-05,云南省,0.0,0.0,5e-05,0.0,0.0,0.0,0.99994
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2952.png,陕西省,1,陕西省,0.99895,贵州省,0.00096,云南省,7e-05,7e-05,1e-05,0.0,1e-05,0.00096,0.99895
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2954.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2955.png,陕西省,1,陕西省,0.99621,广西省,0.00371,贵州省,6e-05,2e-05,0.00371,0.0,0.0,6e-05,0.99621
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2960.png,陕西省,1,陕西省,0.99998,贵州省,2e-05,云南省,0.0,0.0,0.0,0.0,0.0,2e-05,0.99998
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2964.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2965.png,陕西省,1,陕西省,0.99998,贵州省,2e-05,云南省,0.0,0.0,0.0,0.0,0.0,2e-05,0.99998
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\297.png,云南省,1,云南省,0.99928,浙江省,0.0006,陕西省,0.00012,0.99928,0.0,0.0,0.0006,0.0,0.00012
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2973.png,陕西省,1,陕西省,0.99973,云南省,0.00027,广西省,0.0,0.00027,0.0,0.0,0.0,0.0,0.99973
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2975.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2986.png,陕西省,1,陕西省,0.93724,云南省,0.06248,贵州省,0.00014,0.06248,0.00013,0.0,1e-05,0.00014,0.93724
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3006.png,陕西省,1,陕西省,0.99999,贵州省,1e-05,云南省,0.0,0.0,0.0,0.0,0.0,1e-05,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3009.png,陕西省,1,陕西省,0.99999,广西省,1e-05,云南省,0.0,0.0,1e-05,0.0,0.0,0.0,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3011.png,陕西省,1,陕西省,0.99956,贵州省,0.00028,云南省,0.00012,0.00012,4e-05,0.0,0.0,0.00028,0.99956
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3017.png,陕西省,1,陕西省,0.99903,云南省,0.00093,贵州省,3e-05,0.00093,0.0,0.0,0.0,3e-05,0.99903
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3018.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3021.png,陕西省,1,陕西省,0.9999,云南省,9e-05,广西省,1e-05,9e-05,1e-05,0.0,0.0,0.0,0.9999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3024.png,陕西省,1,陕西省,0.86016,云南省,0.1398,广西省,3e-05,0.1398,3e-05,0.0,1e-05,0.0,0.86016
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3029.png,陕西省,1,陕西省,0.99981,云南省,0.00016,广西省,3e-05,0.00016,3e-05,0.0,0.0,0.0,0.99981
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3031.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3034.png,陕西省,1,陕西省,0.99983,广西省,0.00015,云南省,1e-05,1e-05,0.00015,0.0,1e-05,0.0,0.99983
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3035.png,陕西省,1,陕西省,0.98429,云南省,0.00491,贵州省,0.00465,0.00491,0.0016,2e-05,0.00454,0.00465,0.98429
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3036.png,陕西省,1,陕西省,0.99999,云南省,1e-05,广西省,0.0,1e-05,0.0,0.0,0.0,0.0,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3039.png,陕西省,1,陕西省,0.98247,广西省,0.01177,贵州省,0.00544,0.0003,0.01177,0.0,1e-05,0.00544,0.98247
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3051.png,陕西省,1,陕西省,0.99998,广西省,2e-05,云南省,0.0,0.0,2e-05,0.0,0.0,0.0,0.99998
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3052.png,陕西省,1,陕西省,0.99917,贵州省,0.00062,浙江省,0.00014,4e-05,4e-05,0.0,0.00014,0.00062,0.99917
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3059.png,陕西省,1,陕西省,0.99996,云南省,2e-05,贵州省,1e-05,2e-05,0.0,0.0,0.0,1e-05,0.99996
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3072.png,陕西省,1,陕西省,0.99999,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3073.png,陕西省,1,陕西省,0.99768,广西省,0.00168,云南省,0.00037,0.00037,0.00168,0.0,2e-05,0.00026,0.99768
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3081.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3082.png,陕西省,1,陕西省,0.99998,云南省,2e-05,广西省,0.0,2e-05,0.0,0.0,0.0,0.0,0.99998
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3088.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3089.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3091.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3093.png,陕西省,1,陕西省,0.99998,云南省,2e-05,浙江省,1e-05,2e-05,0.0,0.0,1e-05,0.0,0.99998
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3097.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\310.png,云南省,1,云南省,1.0,广西省,0.0,未知,0.0,1.0,0.0,0.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3100.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3105.png,陕西省,1,陕西省,0.99997,云南省,2e-05,贵州省,1e-05,2e-05,0.0,0.0,0.0,1e-05,0.99997
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3106.png,陕西省,1,陕西省,0.9998,云南省,0.0002,广西省,0.0,0.0002,0.0,0.0,0.0,0.0,0.9998
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3108.png,陕西省,1,陕西省,0.99992,云南省,8e-05,广西省,0.0,8e-05,0.0,0.0,0.0,0.0,0.99992
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3112.png,陕西省,1,陕西省,0.99983,云南省,0.00017,广西省,0.0,0.00017,0.0,0.0,0.0,0.0,0.99983
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3115.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3117.png,陕西省,1,陕西省,0.99997,云南省,3e-05,广西省,0.0,3e-05,0.0,0.0,0.0,0.0,0.99997
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\312.png,云南省,1,云南省,0.99996,广西省,2e-05,陕西省,1e-05,0.99996,2e-05,0.0,0.0,0.0,1e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3127.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3131.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3139.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3149.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3157.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3159.png,陕西省,1,陕西省,0.99997,浙江省,2e-05,云南省,0.0,0.0,0.0,0.0,2e-05,0.0,0.99997
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\316.png,云南省,1,云南省,1.0,广西省,0.0,未知,0.0,1.0,0.0,0.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3180.png,陕西省,1,陕西省,0.99993,云南省,7e-05,广西省,0.0,7e-05,0.0,0.0,0.0,0.0,0.99993
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3183.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3186.png,陕西省,1,陕西省,0.99654,贵州省,0.00192,浙江省,0.00144,0.0001,0.0,0.0,0.00144,0.00192,0.99654
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3190.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3194.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3200.png,陕西省,1,陕西省,0.99964,贵州省,0.0003,浙江省,6e-05,0.0,1e-05,0.0,6e-05,0.0003,0.99964
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3201.png,陕西省,1,陕西省,0.99522,贵州省,0.00462,浙江省,0.00015,1e-05,0.0,0.0,0.00015,0.00462,0.99522
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3202.png,陕西省,1,陕西省,0.99486,贵州省,0.00479,浙江省,0.00029,5e-05,1e-05,0.0,0.00029,0.00479,0.99486
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3205.png,陕西省,1,陕西省,0.99986,广西省,7e-05,贵州省,6e-05,0.0,7e-05,0.0,0.0,6e-05,0.99986
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3214.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3218.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3219.png,陕西省,1,陕西省,0.99992,贵州省,8e-05,云南省,0.0,0.0,0.0,0.0,0.0,8e-05,0.99992
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3225.png,陕西省,1,陕西省,0.99999,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3243.png,陕西省,1,陕西省,0.99998,贵州省,2e-05,云南省,0.0,0.0,0.0,0.0,0.0,2e-05,0.99998
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3244.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3246.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3247.png,陕西省,1,陕西省,0.99989,贵州省,0.00011,云南省,0.0,0.0,0.0,0.0,0.0,0.00011,0.99989
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3250.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3259.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3260.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3263.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3266.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3269.png,陕西省,1,陕西省,0.99922,贵州省,0.00077,云南省,1e-05,1e-05,0.0,0.0,0.0,0.00077,0.99922
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3272.png,陕西省,1,陕西省,0.99994,贵州省,6e-05,云南省,0.0,0.0,0.0,0.0,0.0,6e-05,0.99994
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3276.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3288.png,陕西省,1,陕西省,0.99998,未知,2e-05,云南省,0.0,0.0,0.0,2e-05,0.0,0.0,0.99998
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3289.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\329.png,云南省,1,云南省,1.0,广西省,0.0,未知,0.0,1.0,0.0,0.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3293.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3295.png,陕西省,1,陕西省,0.99993,云南省,6e-05,广西省,0.0,6e-05,0.0,0.0,0.0,0.0,0.99993
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3297.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3305.png,陕西省,1,陕西省,0.99793,贵州省,0.00189,云南省,0.00016,0.00016,1e-05,0.0,0.0,0.00189,0.99793
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3306.png,陕西省,1,陕西省,0.99787,浙江省,0.00211,云南省,1e-05,1e-05,1e-05,0.0,0.00211,1e-05,0.99787
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3308.png,陕西省,1,陕西省,0.98468,广西省,0.01153,浙江省,0.00312,0.00022,0.01153,4e-05,0.00312,0.00041,0.98468
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\331.png,云南省,1,云南省,0.96465,陕西省,0.03225,广西省,0.0031,0.96465,0.0031,0.0,1e-05,0.0,0.03225
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3327.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3329.png,陕西省,1,陕西省,0.91611,贵州省,0.03795,浙江省,0.02284,0.01999,0.00308,3e-05,0.02284,0.03795,0.91611
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\333.png,云南省,1,云南省,0.99866,陕西省,0.0013,浙江省,3e-05,0.99866,0.0,0.0,3e-05,0.0,0.0013
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3336.png,陕西省,1,陕西省,0.99973,贵州省,0.00026,广西省,1e-05,0.0,1e-05,0.0,0.0,0.00026,0.99973
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3347.png,陕西省,1,陕西省,0.99963,贵州省,0.00033,浙江省,4e-05,0.0,0.0,0.0,4e-05,0.00033,0.99963
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3356.png,云南省,1,云南省,0.99998,广西省,2e-05,未知,0.0,0.99998,2e-05,0.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3361.png,云南省,1,云南省,0.99952,广西省,0.00042,贵州省,5e-05,0.99952,0.00042,0.0,1e-05,5e-05,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3369.png,云南省,1,云南省,0.99984,广西省,0.00014,浙江省,2e-05,0.99984,0.00014,0.0,2e-05,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\337.png,云南省,1,云南省,1.0,广西省,0.0,未知,0.0,1.0,0.0,0.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3374.png,云南省,1,云南省,1.0,广西省,0.0,未知,0.0,1.0,0.0,0.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3375.png,云南省,1,云南省,1.0,广西省,0.0,未知,0.0,1.0,0.0,0.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3376.png,云南省,1,云南省,1.0,广西省,0.0,未知,0.0,1.0,0.0,0.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3379.png,云南省,1,云南省,0.99999,广西省,0.0,未知,0.0,0.99999,0.0,0.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3386.png,云南省,1,云南省,0.99982,广西省,0.00018,未知,0.0,0.99982,0.00018,0.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3394.png,云南省,1,云南省,1.0,广西省,0.0,未知,0.0,1.0,0.0,0.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3397.png,云南省,1,云南省,1.0,广西省,0.0,未知,0.0,1.0,0.0,0.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3407.png,云南省,1,云南省,0.99998,广西省,2e-05,未知,0.0,0.99998,2e-05,0.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3408.png,云南省,1,云南省,0.99994,广西省,5e-05,未知,0.0,0.99994,5e-05,0.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\343.png,云南省,1,陕西省,0.76289,云南省,0.2193,广西省,0.01652,0.2193,0.01652,0.0,0.00128,0.0,0.76289
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3431.png,云南省,1,云南省,1.0,广西省,0.0,未知,0.0,1.0,0.0,0.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3432.png,云南省,1,云南省,0.99979,陕西省,0.0002,广西省,1e-05,0.99979,1e-05,1e-05,0.0,0.0,0.0002
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3437.png,云南省,1,云南省,0.99994,广西省,6e-05,未知,0.0,0.99994,6e-05,0.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\344.png,云南省,1,云南省,1.0,广西省,0.0,未知,0.0,1.0,0.0,0.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3442.png,云南省,1,云南省,0.99972,陕西省,0.00028,广西省,0.0,0.99972,0.0,0.0,0.0,0.0,0.00028
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3463.png,云南省,1,云南省,0.99934,广西省,0.00066,未知,0.0,0.99934,0.00066,0.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3471.png,云南省,1,云南省,1.0,广西省,0.0,未知,0.0,1.0,0.0,0.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3477.png,云南省,1,云南省,0.99981,广西省,0.00018,未知,0.0,0.99981,0.00018,0.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3478.png,云南省,1,云南省,0.99973,广西省,0.00027,未知,0.0,0.99973,0.00027,0.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3483.png,云南省,1,云南省,1.0,广西省,0.0,未知,0.0,1.0,0.0,0.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3486.png,云南省,1,云南省,1.0,广西省,0.0,未知,0.0,1.0,0.0,0.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\349.png,云南省,1,云南省,1.0,广西省,0.0,未知,0.0,1.0,0.0,0.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3497.png,云南省,1,云南省,1.0,广西省,0.0,未知,0.0,1.0,0.0,0.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\35.png,云南省,1,云南省,0.50491,陕西省,0.48089,广西省,0.01306,0.50491,0.01306,0.0,0.0,0.00113,0.48089
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3505.png,云南省,1,云南省,1.0,广西省,0.0,未知,0.0,1.0,0.0,0.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3517.png,云南省,1,云南省,0.99994,广西省,6e-05,未知,0.0,0.99994,6e-05,0.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3530.png,云南省,1,云南省,1.0,广西省,0.0,未知,0.0,1.0,0.0,0.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3535.png,云南省,1,云南省,1.0,广西省,0.0,未知,0.0,1.0,0.0,0.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3539.png,云南省,1,云南省,0.99999,广西省,1e-05,未知,0.0,0.99999,1e-05,0.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3549.png,云南省,1,云南省,0.99452,广西省,0.00542,陕西省,3e-05,0.99452,0.00542,0.0,1e-05,2e-05,3e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3550.png,云南省,1,云南省,0.99836,广西省,0.00161,陕西省,1e-05,0.99836,0.00161,0.0,0.0,0.0,1e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3551.png,云南省,1,云南省,0.99997,广西省,3e-05,未知,0.0,0.99997,3e-05,0.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3557.png,云南省,1,云南省,1.0,广西省,0.0,未知,0.0,1.0,0.0,0.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3560.png,云南省,1,云南省,0.99996,广西省,3e-05,未知,0.0,0.99996,3e-05,0.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3562.png,云南省,1,云南省,0.99627,广西省,0.00303,陕西省,0.00045,0.99627,0.00303,0.0,0.00022,3e-05,0.00045
